Date,taAvg,taMin,taMax,rain,whAvg,whHigh,YN
2022-05-26,21.142857142857142,17.371428571428574,25.771428571428572,0.0,0.1,0.34285714285714297,0
2022-05-27,21.67142857142857,17.814285714285713,26.442857142857143,0.0,0.1,0.34285714285714297,0
2022-05-28,22.085714285714285,17.87142857142857,27.128571428571426,0.0,0.1,0.35714285714285726,0
2022-05-29,22.071428571428573,18.114285714285714,27.185714285714283,0.0,0.1,0.34285714285714297,0
2022-05-30,21.571428571428573,17.885714285714286,26.442857142857143,0.0,0.1,0.32857142857142874,0
2022-05-31,21.585714285714285,17.814285714285713,26.199999999999996,0.0428571428571388,0.11428571428571425,0.3857142857142858,0
2022-06-01,21.4,17.742857142857144,25.82857142857143,0.0428571428571388,0.11428571428571425,0.38571428571428584,0
2022-06-02,21.428571428571427,17.842857142857145,25.87142857142857,0.0428571428571388,0.11428571428571425,0.37142857142857155,0
2022-06-03,21.214285714285715,17.585714285714285,25.58571428571429,0.0428571428571388,0.11428571428571425,0.3714285714285715,0
2022-06-04,21.085714285714285,17.771428571428572,25.285714285714285,0.0428571428571388,0.12857142857142853,0.44285714285714295,0
2022-06-05,21.042857142857144,17.742857142857144,24.97142857142857,0.0428571428571388,0.1714285714285714,0.5714285714285715,0
2022-06-06,20.657142857142855,17.685714285714287,24.328571428571426,6.357142857142853,0.2285714285714285,0.7571428571428572,0
2022-06-07,20.571428571428573,17.542857142857144,24.45714285714286,6.3142857142857105,0.24285714285714283,0.8142857142857144,0
2022-06-08,20.157142857142855,17.514285714285712,23.8,6.3142857142857105,0.2857142857142857,0.942857142857143,0
2022-06-09,19.67142857142857,17.242857142857144,23.042857142857144,6.3142857142857105,0.32857142857142857,1.0714285714285716,0
2022-06-10,19.47142857142857,17.15714285714286,22.814285714285713,6.3142857142857105,0.35714285714285715,1.1714285714285715,0
2022-06-11,19.357142857142858,16.97142857142857,22.542857142857144,6.3142857142857105,0.3571428571428571,1.1285714285714286,0
2022-06-12,19.428571428571427,17.17142857142857,22.7,6.3142857142857105,0.32857142857142857,1.0714285714285716,0
2022-06-13,19.828571428571426,17.557142857142857,23.171428571428574,0.0,0.3142857142857142,1.0142857142857145,0
2022-06-14,19.685714285714287,17.642857142857142,22.61428571428571,0.19999999999999593,0.32857142857142857,1.0285714285714287,0
2022-06-15,19.557142857142857,17.514285714285716,22.285714285714285,0.27142857142856736,0.34285714285714286,1.1,0
2022-06-16,19.82857142857143,17.514285714285712,22.657142857142855,0.28571428571428165,0.3142857142857142,1.042857142857143,0
